id,promedio_votos,total_votos
64183,3.8,3
354832,0.0,0
295656,3.5,2
21780,3.6,8
366017,7.3,3
144785,5.8,9
231617,7.0,6
396289,6.0,10
414762,8.0,1
49350,4.2,46
157449,6.0,11
381063,4.1,8
119372,6.2,6
243984,0.0,0
68044,6.5,10
129277,6.6,5
153133,5.4,18
63710,6.0,110
244182,0.0,0
339967,6.2,394
390296,6.6,8
39751,6.3,4
57309,6.4,10
36113,6.7,9
358808,6.7,3
371181,8.6,8
145132,7.4,14
41281,6.0,13
105768,6.3,12
38048,3.9,4
65900,0.0,0
271033,5.0,1
116494,8.5,4
25778,4.5,4
18182,5.7,7
25786,4.6,9
24886,2.7,3
239033,5.4,16
281506,4.9,4
37453,2.0,2
34075,6.0,1
79737,3.3,4
407655,6.1,99
34092,8.4,5
39772,7.6,4
35840,5.8,10
24862,4.7,7
410634,3.5,4
402193,5.7,12
382563,2.0,1
300605,7.0,12
89825,7.0,10
229254,6.0,1
408508,7.2,72
230232,5.7,3
359373,7.5,4
86822,6.2,32
241999,5.4,10
313369,7.9,4745
56413,5.2,3
155191,0.0,0
407806,8.0,133
318184,0.0,0
53216,6.9,26
40470,6.4,7
70278,5.0,1
145316,5.8,33
334517,7.3,165
401861,7.2,23
377154,7.0,91
227261,6.4,4
300672,5.6,21
379779,8.3,52
404459,6.0,3
292834,5.0,14
348315,5.2,11
375315,7.1,158
322476,0.0,0
294651,5.6,7
70554,5.3,5
355111,6.2,28
377897,6.3,30
68529,5.7,6
43776,6.4,7
47562,8.0,1
116327,5.2,5
84711,6.5,2
403429,7.6,6
223680,6.0,1
58473,7.6,5
369885,6.6,1415
340103,5.4,119
241763,5.0,2
12631,5.0,4
50855,7.0,4
125958,6.0,1
55602,4.0,2
381045,7.0,4
76533,6.4,4
36542,3.5,5
45692,5.0,1
254241,3.5,2
262848,5.4,34
102242,5.3,2
97784,4.2,7
158811,6.0,1
413441,8.0,4
283521,5.5,2
415766,5.6,9
412851,0.0,0
20784,7.4,8
194757,0.0,0
148753,0.0,0
142918,6.5,4
126820,8.5,4
417877,5.4,27
331642,3.8,11
394822,6.3,16
100179,0.0,0
54418,5.0,1
15282,6.2,5
97716,8.0,3
411736,7.2,37
324560,7.0,176
416390,7.0,1
35826,6.2,7
149213,4.0,4
207932,5.7,2316
331313,5.9,608
335796,5.8,735
119914,10.0,1
72701,6.3,4
86172,0.0,0
381040,6.2,19
419147,7.5,10
368993,5.8,54
18739,6.6,9
418772,6.3,27
410126,5.2,29
364410,6.3,10
389972,7.0,6
82406,5.0,3
72857,4.9,4
21194,7.0,3
406992,6.3,18
136799,6.7,1054
376389,8.4,10
81583,5.0,1
319093,4.5,2
27476,4.9,8
300424,6.1,20
417026,6.6,7
198795,6.0,3
255885,8.0,2
413337,6.7,3
329697,7.6,16
105702,0.0,0
27443,5.0,11
333099,7.3,3
279966,6.2,6
267931,5.1,9
356895,4.6,8
258631,7.0,2
301334,6.6,22
145959,6.0,2
85200,2.0,1
27462,5.8,8
104044,0.0,0
67390,5.4,6
81463,6.2,10
68482,6.0,3
55996,4.8,3
29638,4.0,5
188836,6.0,1
378918,0.0,0
81672,6.6,6
26334,4.7,17
86707,4.6,5
384683,5.8,8
374515,5.1,11
414610,4.7,6
286567,5.1,234
42078,2.0,1
377276,5.8,26
99896,6.3,4
376004,5.2,16
99536,7.0,2
386100,5.0,4
69484,2.6,5
381073,6.3,29
414067,5.4,7
412924,7.5,52
28425,5.4,7
292510,6.0,1
52949,7.8,8
285814,0.0,0
42100,0.0,0
159538,6.8,3
97128,5.0,1
369567,0.0,0
359805,5.7,28
417028,7.0,30
402543,7.0,15
30768,5.2,12
299590,5.2,9
413440,5.8,4
237709,5.5,8
30351,5.0,2
398891,5.0,32
150657,7.0,1
412974,6.6,7
414767,4.0,3
251630,10.0,1
310417,4.0,2
370765,4.0,17
343858,3.0,1
330161,6.2,6
348631,4.0,4
243987,0.0,0
403330,5.0,2
290100,0.0,0
420703,6.9,7
385737,5.3,36
332742,6.5,2
360284,6.3,3
402298,6.5,161
422127,0.0,0
377448,5.2,43
164134,0.0,0
343611,5.3,1843
316021,5.7,51
415078,5.7,11
291356,5.7,115
109841,4.3,4
121111,5.1,6
421958,7.6,5
333072,0.0,0
269057,6.6,8
385722,4.8,12
258809,6.0,1
346388,6.6,7
348320,4.4,9
87035,6.5,8
315252,8.0,2
258113,6.3,4
405763,0.0,0
111457,6.0,3
81420,6.9,10
120055,5.9,8
74491,4.0,2
114108,5.5,19
247158,9.0,2
61736,0.0,0
22579,0.0,0
263260,7.0,1
419771,6.2,5
405656,0.0,0
339894,5.0,2
421281,7.8,55
366887,5.5,11
421619,5.3,2
365267,7.0,3
366696,8.0,30
187790,2.6,6
13626,5.7,12
326285,5.7,117
422514,9.0,1
43022,0.0,0
44787,5.7,3
179057,6.0,1
282225,5.0,1
218299,6.0,1
72394,4.0,2
114471,5.0,1
50699,5.4,4
421854,7.4,9
333318,6.0,8
392058,5.6,51
413770,7.8,20
360029,6.8,42
339152,7.0,4
352094,3.5,2
55739,5.0,8
51443,4.6,9
26987,5.5,8
374461,7.0,133
187276,3.4,5
57843,4.9,4
79871,7.0,2
204051,8.3,3
278544,0.0,0
336216,5.2,6
102870,6.2,3
410718,7.9,200
29136,5.6,10
59762,4.6,10
46718,7.3,30
397514,5.0,41
421851,6.3,35
113649,5.0,3
381737,5.0,1
61722,6.6,20
111118,6.3,4
334541,7.5,1553
334543,8.0,1699
345918,5.7,71
374440,5.8,6
370382,5.0,1
283792,0.0,0
164827,9.0,4
185111,7.1,4
296344,8.0,4
300321,3.6,5
407799,0.0,0
294409,6.0,1
403450,7.8,116
39340,6.4,10
42123,6.8,7
415214,6.8,30
48601,6.0,5
42872,2.8,10
107443,6.6,5
306383,6.0,1
230628,8.0,1
101665,0.0,0
407559,4.2,108
397243,6.3,799
402536,8.3,3
64501,0.0,0
117337,0.0,0
402370,4.7,16
319096,5.0,32
366269,0.0,0
74593,0.0,1
16143,4.4,10
145963,7.0,3
27953,6.8,13
139272,6.9,10
419639,7.6,92
41725,5.2,6
413279,7.5,93
353728,7.4,77
340684,6.7,69
338964,5.0,216
291413,5.0,42
302042,4.7,14
270007,5.9,34
105121,8.7,3
40070,6.6,9
345888,6.8,10
159469,5.5,4
168647,4.0,1
419330,4.9,8
413471,5.2,92
413361,9.3,3
355065,6.5,33
289180,6.5,4
348896,5.3,3
409160,0.0,0
340402,5.4,195
340223,6.0,1
208039,7.0,1
50317,0.0,0
117038,5.0,1
85125,5.0,1
111103,5.0,1
360292,3.4,5
13943,5.2,6
359151,7.4,25
281713,0.0,0
386743,6.5,2
336380,3.3,3
423525,4.8,5
112119,5.0,1
393445,6.2,54
333665,5.4,18
337550,6.2,6
189225,0.0,0
420511,4.0,3
385372,5.0,21
417936,6.3,15
48406,7.3,2
87628,4.0,1
358353,6.0,5
243599,1.5,2
51349,7.1,4
189682,0.0,0
56143,4.7,9
203901,6.8,3
199206,4.3,3
352334,6.3,19
173873,5.0,2
261102,6.7,104
130507,0.0,0
80850,4.3,5
326045,7.5,1
45057,0.0,0
195405,5.8,6
63681,7.0,2
34231,3.3,14
26776,6.0,2
81178,3.5,2
86207,0.0,0
350846,5.7,9
415542,6.0,1
411025,8.0,1
369769,8.1,31
390422,7.0,5
276833,9.5,2
253980,7.0,102
3144,4.5,2
340484,4.3,7
376386,7.0,5
393561,6.9,10
373480,7.0,4
376257,7.8,4
376234,6.5,12
376387,8.0,1
376534,7.3,16
10614,5.8,28
281987,4.3,2
76122,6.6,108
138611,0.0,0
299969,7.7,22
259910,6.6,44
393629,8.4,5
350060,7.7,14
16766,4.2,9
358924,8.0,3
362579,8.6,8
336271,5.2,10
396004,4.9,22
208327,0.0,0
394684,6.9,77
361777,6.7,50
393158,5.2,6
417406,3.7,13
393407,4.4,41
375082,6.7,7
336445,5.5,64
34836,5.3,3
406042,6.4,8
79431,0.0,0
361758,6.0,1
363611,7.5,2
376538,7.0,2
376543,0.0,0
376548,7.0,1
376553,0.0,0
200549,6.7,3
393603,5.7,3
83865,5.6,10
250895,6.4,5
370545,7.0,4
411023,7.9,19
277296,5.9,4
345920,6.9,1553
352498,6.9,21
109301,7.0,7
82916,5.1,6
339396,5.8,230
317938,6.0,1
358725,5.3,37
76964,3.4,5
346723,6.4,5
33065,6.1,20
33534,6.4,14
109176,6.2,6
323673,3.0,3
419546,8.1,26
57664,4.6,7
4462,6.5,2
164504,0.0,0
43380,5.7,17
392142,6.7,202
276562,5.0,1
423681,0.0,0
322548,6.1,15
421725,6.9,14
393764,6.6,112
51953,6.7,5
354979,4.6,72
408619,7.8,11
367412,8.1,22
210306,6.0,7
148318,0.0,0
365323,0.0,0
220124,6.4,5
932,7.4,5
41914,6.0,7
355338,7.2,188
40026,6.1,11
51592,6.6,5
99330,7.2,3
223391,4.8,3
245597,6.8,15
411039,8.0,1
300438,6.0,1
134705,5.0,2
94894,6.0,3
38625,0.0,0
315955,0.0,0
205939,4.9,18
249703,6.0,4
37432,5.1,21
18517,4.8,6
18424,4.2,6
408270,0.0,0
42885,6.0,2
30614,5.0,1
387801,5.9,14
400387,5.9,19
327175,6.8,4
80301,4.6,5
347026,6.5,84
413588,3.5,4
345725,7.4,7
408267,1.0,2
81400,8.0,3
140541,5.0,1
303680,5.7,8
220447,5.9,24
254011,5.3,5
146724,6.8,14
202220,4.4,45
214629,5.5,8
47778,5.3,5
324013,0.0,0
46975,7.4,17
424182,4.0,3
77304,6.1,14
367732,6.1,10
158900,5.5,2
408151,4.6,14
416261,6.2,5
313371,8.5,2
375345,5.7,17
410259,5.4,5
240723,3.7,3
167012,4.8,4
279229,6.9,287
316015,6.0,4
203539,6.6,28
226001,5.0,8
266568,6.0,5
410314,6.1,18
410774,0.0,0
149786,5.9,30
216647,0.0,0
51959,6.1,7
313896,5.5,2
374319,6.0,1
279558,5.0,1
268712,7.0,4
374247,6.0,1
6103,5.5,8
329981,4.8,162
30374,5.6,17
352186,6.4,69
407172,6.2,15
50835,4.9,6
308423,5.5,2
362610,6.9,19
387558,0.0,0
167644,5.5,2
59853,6.5,4
73077,5.1,13
41599,5.8,3
150065,4.9,6
49927,6.5,2
129383,5.0,1
383788,4.7,24
413452,6.6,19
332794,7.1,108
401061,4.6,20
419289,0.0,0
378064,8.1,157
262831,8.0,1
364111,7.3,29
34577,5.3,4
19961,6.6,12
181456,0.0,0
369336,9.0,1
395763,6.0,49
383807,6.7,52
402693,7.6,35
41619,6.5,1
63244,4.8,3
40690,6.2,5
102622,5.8,3
61903,4.0,3
148766,7.4,4
131074,5.5,7
71984,7.4,4
53598,0.0,0
198227,0.0,1
22689,3.5,4
175983,5.1,8
125578,8.0,1
254047,4.9,24
128104,6.3,21
64965,9.0,1
396232,8.3,15
378480,5.0,1
393961,8.2,19
380699,0.0,0
76010,6.5,3
87561,7.7,33
381685,0.0,0
403911,5.0,1
29066,2.0,1
200655,7.8,5
299641,5.4,14
84672,5.0,1
376502,5.0,3
241206,0.0,0
104989,7.0,2
64428,5.8,5
396744,7.0,1
361251,7.0,3
394224,0.0,0
97340,6.3,19
130402,4.0,2
413764,6.0,2
39395,6.6,7
333516,0.0,0
128250,7.5,2
106887,6.3,3
328416,0.0,0
340616,5.9,8
396330,7.0,22
72826,4.5,7
113119,1.0,1
277834,7.3,3471
354421,6.6,5
41973,7.7,3
276578,4.0,2
27211,6.6,5
345470,7.0,2
419471,3.0,1
355506,5.4,53
421313,6.0,36
140491,4.3,12
26370,5.3,6
376866,6.5,737
74493,6.0,2
52254,7.4,5
384682,5.4,541
363093,7.5,17
252874,0.0,0
105711,7.8,12
88065,3.3,3
128111,7.4,5
102871,6.3,3
71543,7.7,3
44010,5.3,2
112033,8.0,1
86821,4.3,4
201365,5.1,19
233383,5.3,3
46612,6.2,7
346443,5.1,4
95046,5.5,1
62439,7.1,22
365942,7.2,564
330459,7.4,5111
353979,5.9,193
259695,6.2,416
381288,7.0,4461
382653,9.0,2
381043,6.0,5
311764,6.5,16
384673,7.0,9
305943,5.5,74
426576,5.6,5
54539,7.8,4
309929,7.3,2
170279,3.8,8
346672,5.2,1619
85672,6.0,3
427342,6.8,24
287281,4.3,2
37708,5.1,20
376290,7.2,317
373442,0.0,0
291328,5.9,103
210234,5.0,1
121173,8.0,1
148479,6.5,2
346347,4.9,7
414977,4.0,5
31245,2.2,18
422603,6.4,7
402217,4.7,5
411279,5.7,7
411054,7.9,4
398786,8.1,9
381374,7.7,6
3159,3.5,2
27395,6.2,5
92779,4.2,5
124902,8.5,4
67276,6.8,12
48784,6.0,49
105829,1.0,1
79145,7.8,2
386827,7.0,6
217428,0.0,0
75450,6.8,4
25021,8.3,2
74302,7.7,6
42496,5.0,1
274870,6.7,4134
78174,4.8,2
296633,7.6,8
116323,6.5,10
381284,7.8,2178
297298,5.9,7
371153,6.8,12
140485,6.7,3
378435,8.0,1
425498,7.5,11
359246,6.7,45
347127,4.6,9
412698,6.0,1
262474,4.3,3
426634,7.0,1
126816,5.0,5
77862,6.0,4
57739,7.0,2
161808,5.0,10
223551,5.4,7
45017,4.4,19
272072,5.0,1
137619,5.5,2
26872,7.5,2
139434,10.0,1
139929,5.0,1
393457,6.7,750
111261,8.0,1
36833,6.7,3
16359,7.3,3
408203,7.5,4
210052,7.1,5
344039,6.5,4
332979,6.7,192
187897,6.5,6
424889,6.3,3
80961,8.0,7
217672,0.0,0
215736,0.0,0
21752,5.9,55
144464,2.3,9
404762,7.0,3
180371,6.1,37
80809,6.5,2
381041,5.8,4
413052,6.4,70
371446,5.4,12
362974,5.8,6
154922,5.3,9
314946,6.0,2
52939,5.6,15
124277,7.9,38
228384,6.1,9
11603,4.9,24
226686,7.0,1
320413,6.1,45
96468,4.6,9
263412,3.0,1
108501,7.0,1
60254,6.1,7
342737,7.3,213
425553,10.0,1
227667,6.0,2
422874,5.6,20
412329,6.0,2
225525,6.5,2
426903,5.4,7
406785,8.2,46
214938,9.0,1
136058,5.5,2
229638,5.0,1
160261,5.0,1
198176,0.0,0
418693,6.6,7
394423,0.0,0
418691,6.2,6
217763,4.8,3
210653,8.0,2
244201,6.0,1
412213,7.5,4
406431,5.6,10
389044,6.3,21
345727,6.9,8
230031,7.2,3
362884,6.5,6
64191,4.4,13
185644,0.0,0
200035,7.0,22
53035,7.0,1
100829,2.5,2
138014,6.0,1
33127,6.0,1
105561,6.8,2
206397,4.0,2
123279,0.0,0
65345,5.4,13
275355,8.0,2
88496,6.6,5
103181,0.0,0
17712,0.0,0
34516,4.3,2
26016,9.0,1
393731,6.8,10
362226,6.5,8
257487,0.0,0
403357,6.5,39
311324,5.8,1465
283146,6.1,4
56486,4.0,1
99004,5.0,1
401593,10.0,1
85944,4.5,2
347870,6.6,17
429126,7.0,4
401060,4.1,38
413417,6.0,22
352490,7.3,41
320293,6.0,2
310307,7.0,855
89463,6.5,2
136921,6.8,17
36123,6.8,21
59046,5.3,3
409447,7.0,32
332746,7.0,2
59356,6.2,8
59357,7.0,14
301849,5.0,2
188521,6.7,12
20089,5.5,2
380620,6.3,27
115877,5.0,1
47121,5.0,1
111708,5.8,9
115909,6.7,3
98596,5.1,5
115903,7.3,2
114051,6.2,6
115894,5.0,2
80296,3.5,2
29338,6.4,4
29333,4.2,3
29336,6.4,14
105093,5.0,2
356305,6.3,1203
229065,7.0,2
249931,6.0,2
49754,5.2,15
75604,6.2,15
137669,6.6,12
411201,6.7,6
422469,6.7,25
335797,6.8,2363
413543,6.9,46
413547,6.2,12
44746,5.9,10
297814,0.0,0
1608,5.3,13
203059,5.8,7
365544,10.0,1
248946,6.4,17
110549,7.8,12
290911,10.0,1
298522,7.2,3
323690,8.6,4
38610,6.0,6
411019,8.0,87
225577,5.5,2
393003,5.8,9
116445,5.5,4
89540,5.4,4
68636,5.9,8
207323,6.0,1
400753,10.0,2
380013,9.5,2
360022,0.0,0
381935,5.1,21
52415,5.7,7
272414,6.0,5
340194,6.5,5
173845,0.0,0
411632,4.8,14
216550,0.0,0
361340,0.0,0
296288,3.5,2
324263,1.0,3
160372,8.5,2
42377,6.5,4
40061,6.2,14
407204,6.4,5
326256,3.7,4
423377,5.9,16
377275,5.3,118
396965,4.6,6
31160,7.0,46
294608,0.0,0
380731,2.4,10
162139,7.3,4
257331,7.9,7
334522,6.4,43
406125,6.0,4
391642,8.7,3
145593,9.0,2
418990,9.0,2
320892,9.0,2
40573,6.2,8
426958,6.6,4
277806,6.3,12
148864,4.4,4
278851,0.0,0
23207,7.8,5
425774,6.6,9
408290,0.0,0
423093,6.1,40
341443,6.5,2
89307,0.0,0
324440,6.5,12
397981,4.9,57
349028,4.7,3
100272,4.3,8
326247,4.9,15
293553,5.3,3
373841,0.0,0
255746,5.4,7
416258,6.0,1
87759,5.0,1
8209,2.0,1
369237,8.2,6
225816,6.0,1
24681,2.5,2
397552,6.4,4
391039,9.4,8
301339,6.8,6
42494,4.7,3
319851,0.0,0
125949,5.0,1
392011,7.4,21
356156,6.8,5
374460,8.0,6
363790,7.3,9
391004,6.0,1
259468,0.0,0
53693,6.7,5
30124,5.5,11
227668,6.0,2
416251,7.1,7
430250,4.8,13
92168,6.6,12
51281,6.5,2
77261,7.4,11
365753,4.0,4
194310,0.0,1
99319,5.5,2
416256,4.2,6
418585,4.7,11
86979,6.6,8
292538,0.0,0
229087,5.0,1
286369,7.0,1
397717,5.1,47
297865,3.5,2
305019,10.0,1
294463,5.6,70
186019,4.9,8
206725,4.5,2
323396,7.3,3
400547,6.3,63
254166,5.8,5
299909,10.0,1
142293,4.3,2
11346,6.0,3
18141,7.5,14
385933,0.0,0
121856,5.4,2776
266500,5.7,14
308919,4.0,1
381707,6.9,33
379441,7.5,25
381289,6.6,657
247446,8.3,3
266558,7.0,3
334890,0.0,0
37376,7.4,11
393521,6.9,7
360814,8.0,140
261439,0.0,0
229081,7.5,2
65871,2.0,3
32594,0.0,0
229878,6.7,15
423733,4.0,2
293487,0.0,0
229097,4.0,1
28275,0.0,0
63163,5.6,6
315112,5.4,9
430514,0.0,0
382127,8.0,4
94105,6.0,1
128110,6.4,7
324251,0.0,0
362216,7.0,3
229094,5.0,1
279608,7.0,6
369594,6.4,8
162934,6.5,2
109912,5.0,2
54050,5.0,4
369875,3.5,3
170078,10.0,1
318794,0.0,0
166452,6.4,8
229088,5.0,1
350594,0.0,0
70366,6.5,2
46629,7.8,6
20679,7.8,19
412467,4.7,14
382906,7.0,8
167449,5.4,27
347702,0.0,0
287790,0.0,0
326253,6.0,2
49577,4.5,4
195590,5.5,164
338679,4.5,2
394176,6.5,4
403052,6.8,54
201633,6.3,4
122134,5.4,22
190553,5.7,7
129865,5.8,17
189820,5.0,1
189807,4.0,2
147397,5.0,6
159898,6.3,6
144410,5.7,20
127224,4.3,4
126413,5.0,7
159910,3.5,2
144393,6.3,10
143801,5.3,11
163053,4.4,5
190605,10.0,1
190582,6.0,1
193793,6.0,1
139589,6.5,2
130450,6.5,6
81440,6.0,79
87852,4.8,19
415396,5.7,8
390547,5.4,8
388399,6.8,631
334524,6.6,403
59935,5.6,6
48918,5.1,5
264746,6.8,4
352342,6.5,29
92931,6.0,1
167190,6.9,15
432132,0.0,0
271717,5.0,1
411873,5.9,36
400329,5.5,20
153609,6.0,3
430973,0.0,0
430977,7.5,3
421060,8.0,1
49082,3.7,7
56828,7.4,9
48567,6.0,4
230029,8.0,2
65207,6.8,5
300544,4.8,4
89433,7.3,3
55157,7.0,24
307256,0.0,0
168693,7.4,4
231218,7.2,3
44472,7.1,20
369299,6.7,87
96906,6.0,2
46522,4.7,8
125077,3.0,2
342473,7.1,415
356461,4.5,4
392832,5.7,31
369059,5.8,15
26630,4.9,15
161246,4.0,7
345922,6.2,339
262841,6.0,209
324542,5.8,345
340837,6.0,939
211088,7.1,9
370964,6.6,38
85758,7.0,1
84705,0.0,0
372490,4.4,12
403570,5.9,9
431742,5.9,9
424014,4.9,50
356324,8.0,1
124101,5.0,1
210079,4.9,17
226050,6.0,1
46121,7.3,2
228257,5.0,1
95400,0.0,0
152618,5.0,1
389630,5.8,18
18223,4.2,12
268771,8.0,2
394689,7.7,6
340481,5.9,62
382501,5.4,36
173189,7.4,4
134680,0.0,0
375872,4.5,40
404791,6.5,31
369698,5.1,29
362058,8.5,2
205236,0.0,0
335450,0.0,0
169840,0.0,0
50737,7.1,27
31401,8.4,12
16122,0.0,0
377691,0.0,1
241140,4.3,2
394759,6.5,11
12911,2.9,12
411656,6.3,3
404378,7.5,195
67343,7.0,4
31390,2.7,5
47971,5.5,1497
292280,5.1,262
418688,8.7,3
395982,6.1,43
324849,7.2,1473
58820,6.7,10
266882,5.5,15
126143,8.0,2
332288,0.0,0
76420,6.5,36
269246,7.7,12
264170,7.5,37
256421,7.4,19
327083,0.0,0
148039,7.8,23
16487,7.7,9
16486,7.0,7
26461,7.6,18
38878,5.4,7
43641,7.1,77
365037,6.0,2
274326,6.0,12
335791,5.3,93
72955,7.9,5
417427,5.1,8
53217,7.6,35
377263,7.5,168
352960,4.8,4
429801,7.1,14
359093,7.8,4
19010,3.3,6
382598,5.8,105
359660,8.0,1
106876,5.5,5
400749,0.0,0
413837,6.3,20
417056,5.0,14
395278,7.0,5
384727,5.3,53
85755,0.0,0
363689,4.5,20
380771,0.0,0
148031,3.5,2
411088,8.1,395
240634,6.9,10
97073,0.0,0
383785,5.9,50
392271,7.0,10
401544,3.7,43
367613,6.3,25
328796,5.3,12
374205,7.3,58
109213,5.3,8
423122,6.6,7
398738,7.4,26
256569,6.0,59
382220,7.0,12
433034,5.5,4
381008,4.9,9
195763,5.5,4
416211,7.9,56
184958,4.0,2
401461,0.0,0
98377,6.0,4
91339,1.0,1
222339,3.3,5
57518,6.4,4
107420,3.5,3
66659,4.5,4
107412,4.3,2
107319,5.1,5
107605,2.7,3
412309,0.0,0
412590,0.0,0
270529,4.0,1
334679,5.9,9
108177,6.9,9
45782,0.0,0
102053,6.9,4
38323,5.8,7
289171,5.6,27
17417,5.5,38
412205,8.0,3
271120,0.0,0
429238,5.1,61
409502,7.0,27
426808,6.4,14
345925,5.5,53
394034,5.0,1
408159,7.5,40
381021,6.0,1
256756,5.3,3
396392,5.5,3
393658,5.1,4
411081,6.1,8
369054,6.7,11
254299,0.0,0
82716,5.5,3
4652,6.5,4
80544,5.9,11
360365,6.8,85
245792,5.8,4
85628,5.3,4
208436,5.1,4
50454,6.5,4
7088,5.5,14
407335,5.0,5
211387,7.5,183
412511,2.0,1
369057,6.1,8
400045,5.4,5
60821,5.8,22
61005,5.5,18
424822,6.7,3
76535,7.0,72
427045,5.9,9
420967,0.0,0
421623,6.2,5
410315,6.5,11
382207,6.7,3
421626,5.7,3
89269,6.0,2
24068,6.0,9
396616,6.6,14
14564,4.8,1075
367206,6.8,12
28670,0.0,0
242049,6.6,4
48346,7.3,4
61341,3.8,20
72268,3.3,3
158273,8.0,1
270047,5.0,5
69990,0.0,0
180514,6.0,1
229373,0.0,0
228987,3.0,1
362584,8.9,11
116988,7.3,6
42467,5.0,1
82088,7.8,6
226236,6.0,1
267466,6.9,14
91618,6.0,10
96001,4.5,7
85753,6.0,1
55253,6.9,4
294098,5.8,22
63996,5.2,20
393519,7.0,451
83754,6.1,24
433244,5.4,73
160165,6.4,22
381075,5.8,28
92940,7.0,1
96035,5.9,18
257258,7.2,12
236696,5.5,2
236655,7.3,3
24439,6.1,5
424661,7.7,3
83271,2.0,1
378485,6.0,18
264418,5.1,9
163839,10.0,1
226675,8.0,1
226679,7.3,3
64397,7.0,19
287499,6.6,13
350779,8.0,8
20837,7.5,13
432959,7.6,17
264164,7.0,5
333847,0.0,0
382125,5.8,6
35992,5.7,10
332665,5.3,3
428645,8.3,22
409082,7.0,1
380622,5.4,14
358901,8.0,3
362202,5.2,14
362180,4.3,30
362585,9.4,5
150140,0.0,0
227932,7.8,100
377847,5.4,5
335897,0.0,0
286545,0.0,0
128044,5.0,2
19054,5.5,3
114145,7.5,4
411678,6.8,4
424782,7.6,9
414937,6.7,25
401222,5.0,13
324552,6.7,2924
419430,7.2,2978
263115,7.6,6310
293167,6.2,3161
43989,7.2,5
201430,4.0,1
408626,6.0,17
180863,7.1,795
105352,7.0,5
179302,4.3,2
105388,6.0,1
295011,10.0,2
399623,4.8,4
354282,5.4,55
362583,6.0,2
34163,7.1,7
256166,0.0,0
397837,6.8,651
341006,6.1,269
125217,5.0,1
16382,6.9,7
362343,6.0,2
157803,7.8,2
300945,9.0,1
183383,8.5,2
47790,8.3,4
183388,7.0,1
57305,7.1,5
301491,8.0,2
369603,3.5,2
297342,9.0,1
328216,6.9,7
31142,7.2,9
109074,0.0,0
73043,5.7,9
39067,6.4,19
85393,8.5,2
416477,7.7,249
411741,7.6,18
425591,6.5,222
154339,6.0,13
369778,7.0,219
125114,8.0,1
376188,10.0,1
416988,7.0,5
388586,0.0,0
274857,6.5,1506
408623,8.0,1
403605,6.4,80
334532,6.2,44
241258,5.1,142
362141,8.4,5
19761,5.3,60
242835,0.0,0
321612,6.8,5530
433245,5.0,30
43319,6.4,14
214641,5.3,7
100770,5.8,2
170548,0.0,0
385261,7.7,5
178614,5.0,1
44519,7.7,7
380124,5.3,219
388235,6.0,2
18955,4.4,121
72822,4.9,15
295693,6.1,2336
408220,7.0,171
363807,7.2,8
376424,6.0,43
181135,6.5,4
268105,5.3,25
89440,0.0,0
412203,7.4,17
221112,6.4,13
87199,6.3,3
224813,5.2,3
124979,5.0,1
106742,5.0,1
293091,5.0,1
293085,0.0,0
134158,5.5,5
37333,3.8,8
341178,4.0,2
376003,5.1,17
45452,6.8,16
280723,6.5,9
421365,8.0,1
437253,0.0,0
47241,8.0,1
35396,7.3,6
87908,6.3,6
136339,4.1,4
414392,5.0,1
418697,0.0,0
433086,0.0,0
136254,2.0,2
283959,5.0,1
38499,2.2,15
383146,0.0,0
398818,0.0,18
420519,4.0,1
173897,5.9,1139
388791,0.0,0
174000,7.0,1
220653,0.0,0
220656,0.0,0
51374,5.0,1
176032,5.2,3
100185,5.0,1
174487,0.0,0
123846,4.0,1
371806,5.2,5
394723,6.6,24
416680,5.8,4
132298,0.0,0
127021,0.0,0
127304,0.0,0
362227,6.1,19
416635,0.0,0
437838,0.0,0
414779,9.3,3
40895,6.8,5
86556,4.3,3
414190,6.0,315
435921,7.0,142
66733,3.0,1
418378,7.5,2
384373,0.0,0
382212,7.3,6
230867,0.0,0
268297,5.0,1
91627,4.9,6
325373,6.8,27
415021,6.0,1
359736,8.8,2
333358,4.9,11
408272,6.1,42
40669,0.0,0
428449,6.8,95
315837,5.9,2547
251421,7.5,4
45515,4.9,11
371445,7.3,10
391955,6.9,5
398792,5.6,10
328840,7.0,7
429698,6.0,9
58928,7.5,4
396920,5.9,10
437752,6.8,21
357155,5.5,4
380623,7.1,32
374251,7.5,17
81556,7.0,11
75018,8.0,1
382595,6.8,57
419371,5.0,5
297160,5.0,106
382602,5.5,39
393695,8.0,4
413882,6.0,20
192210,5.2,18
59482,5.9,8
381090,0.0,0
380592,7.0,1
37175,5.8,7
65793,4.7,3
21062,6.8,6
74561,2.8,3
128728,6.0,2
60447,1.5,1
17008,6.1,7
30253,6.7,9
208366,0.0,0
265432,0.0,0
15642,7.1,7
22154,5.0,1
29896,5.3,32
83729,5.3,12
30680,7.4,10
177979,0.0,0
85699,5.5,4
10248,5.7,6
186532,6.5,2
198677,5.0,27
341174,6.0,2341
346681,6.1,81
407430,2.7,3
173494,8.0,1
389272,5.5,15
401513,6.1,51
426830,6.0,30
417321,2.5,2
226288,0.0,0
439121,8.0,1
130243,0.0,0
75400,7.8,4
420245,5.3,136
334535,5.6,22
33079,4.6,5
352719,6.8,4
409879,5.0,1
393263,7.2,23
389677,7.9,13
